match_id,season_id,matchday,date,time,home_team,away_team,home_score,away_score,result,goal_diff
2021_19_FEHERVAR_DVSC,2021,19,2022-02-05,13:30,Fehérvár FC,Debreceni VSC,1,2,A,-1
2021_19_MEZOKOVESD_PUSKAS,2021,19,2022-02-06,08:15,Mezőkövesd Zsóry FC,Puskás Akadémia FC,1,2,A,-1
2021_19_FTC_PAKS,2021,19,2022-02-06,11:15,Ferencvárosi TC,Paksi FC,0,3,A,-3
2021_20_UJPEST_KISVARDA,2021,20,2022-02-11,14:00,Újpest FC,Kisvárda FC,0,0,D,0
2021_20_PAKS_GYIRMOT,2021,20,2022-02-12,08:45,Paksi FC,Gyirmót FC Győr,2,3,A,-1
2021_20_DVSC_MEZOKOVESD,2021,20,2022-02-12,11:00,Debreceni VSC,Mezőkövesd Zsóry FC,1,4,A,-3
2021_20_PUSKAS_MTK,2021,20,2022-02-12,13:30,Puskás Akadémia FC,MTK Budapest,1,2,A,-1
2021_20_HONVED_FEHERVAR,2021,20,2022-02-13,08:15,Kispest–Honvéd FC,Fehérvár FC,3,1,H,2
2021_20_ZTE_FTC,2021,20,2022-02-13,11:15,Zalaegerszegi TE FC,Ferencvárosi TC,1,3,A,-2
2021_21_MEZOKOVESD_HONVED,2021,21,2022-02-18,14:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,0,0,D,0
2021_21_KISVARDA_PAKS,2021,21,2022-02-19,08:45,Kisvárda FC,Paksi FC,3,3,D,0
2021_21_GYIRMOT_ZTE,2021,21,2022-02-19,11:00,Gyirmót FC Győr,Zalaegerszegi TE FC,0,1,A,-1
2021_21_MTK_FTC,2021,21,2022-02-19,13:30,MTK Budapest,Ferencvárosi TC,0,0,D,0
2021_21_PUSKAS_DVSC,2021,21,2022-02-20,09:30,Puskás Akadémia FC,Debreceni VSC,0,2,A,-2
2021_21_FEHERVAR_UJPEST,2021,21,2022-02-20,11:45,Fehérvár FC,Újpest FC,1,2,A,-1
2021_22_PAKS_FEHERVAR,2021,22,2022-02-25,14:00,Paksi FC,Fehérvár FC,3,2,H,1
2021_22_ZTE_KISVARDA,2021,22,2022-02-26,08:30,Zalaegerszegi TE FC,Kisvárda FC,0,0,D,0
2021_22_HONVED_PUSKAS,2021,22,2022-02-26,11:00,Kispest–Honvéd FC,Puskás Akadémia FC,0,0,D,0
2021_22_FTC_GYIRMOT,2021,22,2022-02-26,13:30,Ferencvárosi TC,Gyirmót FC Győr,1,1,D,0
2021_22_UJPEST_MEZOKOVESD,2021,22,2022-02-27,08:30,Újpest FC,Mezőkövesd Zsóry FC,3,1,H,2
2021_22_DVSC_MTK,2021,22,2022-02-27,11:00,Debreceni VSC,MTK Budapest,1,0,H,1
2021_23_GYIRMOT_MTK,2021,23,2022-03-04,14:00,Gyirmót FC Győr,MTK Budapest,1,1,D,0
2021_23_PAKS_MEZOKOVESD,2021,23,2022-03-05,08:30,Paksi FC,Mezőkövesd Zsóry FC,4,0,H,4
2021_23_UJPEST_PUSKAS,2021,23,2022-03-05,11:00,Újpest FC,Puskás Akadémia FC,2,1,H,1
2021_23_HONVED_DVSC,2021,23,2022-03-05,13:30,Kispest–Honvéd FC,Debreceni VSC,4,2,H,2
2021_23_ZTE_FEHERVAR,2021,23,2022-03-06,09:15,Zalaegerszegi TE FC,Fehérvár FC,2,0,H,2
2021_23_FTC_KISVARDA,2021,23,2022-03-06,11:45,Ferencvárosi TC,Kisvárda FC,2,1,H,1
2021_24_PUSKAS_PAKS,2021,24,2022-03-11,14:00,Puskás Akadémia FC,Paksi FC,2,0,H,2
2021_24_DVSC_UJPEST,2021,24,2022-03-12,08:30,Debreceni VSC,Újpest FC,1,2,A,-1
2021_24_MEZOKOVESD_ZTE,2021,24,2022-03-12,11:00,Mezőkövesd Zsóry FC,Zalaegerszegi TE FC,0,0,D,0
2021_24_MTK_HONVED,2021,24,2022-03-12,13:30,MTK Budapest,Kispest–Honvéd FC,1,0,H,1
2021_24_KISVARDA_GYIRMOT,2021,24,2022-03-13,09:30,Kisvárda FC,Gyirmót FC Győr,1,0,H,1
2021_24_FEHERVAR_FTC,2021,24,2022-03-13,12:00,Fehérvár FC,Ferencvárosi TC,0,2,A,-2
2021_25_FTC_MEZOKOVESD,2021,25,2022-03-18,15:00,Ferencvárosi TC,Mezőkövesd Zsóry FC,1,0,H,1
2021_25_ZTE_PUSKAS,2021,25,2022-03-19,10:00,Zalaegerszegi TE FC,Puskás Akadémia FC,0,0,D,0
2021_25_GYIRMOT_FEHERVAR,2021,25,2022-03-19,12:30,Gyirmót FC Győr,Fehérvár FC,0,2,A,-2
2021_25_MTK_KISVARDA,2021,25,2022-03-19,14:45,MTK Budapest,Kisvárda FC,0,0,D,0
2021_25_PAKS_DVSC,2021,25,2022-03-20,08:15,Paksi FC,Debreceni VSC,0,1,A,-1
2021_25_UJPEST_HONVED,2021,25,2022-03-20,13:30,Újpest FC,Kispest–Honvéd FC,0,2,A,-2
2021_26_MEZOKOVESD_GYIRMOT,2021,26,2022-04-01,14:00,Mezőkövesd Zsóry FC,Gyirmót FC Győr,1,0,H,1
2021_26_DVSC_ZTE,2021,26,2022-04-02,08:45,Debreceni VSC,Zalaegerszegi TE FC,0,0,D,0
2021_26_FEHERVAR_KISVARDA,2021,26,2022-04-02,11:00,Fehérvár FC,Kisvárda FC,5,3,H,2
2021_26_HONVED_PAKS,2021,26,2022-04-02,13:30,Kispest–Honvéd FC,Paksi FC,1,1,D,0
2021_26_UJPEST_MTK,2021,26,2022-04-03,08:30,Újpest FC,MTK Budapest,2,0,H,2
2021_26_PUSKAS_FTC,2021,26,2022-04-03,11:00,Puskás Akadémia FC,Ferencvárosi TC,2,2,D,0
2021_27_ZTE_HONVED,2021,27,2022-04-08,14:00,Zalaegerszegi TE FC,Kispest–Honvéd FC,3,1,H,2
2021_27_KISVARDA_MEZOKOVESD,2021,27,2022-04-09,08:45,Kisvárda FC,Mezőkövesd Zsóry FC,1,2,A,-1
2021_27_GYIRMOT_PUSKAS,2021,27,2022-04-09,11:00,Gyirmót FC Győr,Puskás Akadémia FC,1,1,D,0
2021_27_FTC_DVSC,2021,27,2022-04-09,13:30,Ferencvárosi TC,Debreceni VSC,3,0,H,3
2021_27_PAKS_UJPEST,2021,27,2022-04-10,08:30,Paksi FC,Újpest FC,1,3,A,-2
2021_27_MTK_FEHERVAR,2021,27,2022-04-10,11:00,MTK Budapest,Fehérvár FC,1,1,D,0
2021_28_DVSC_GYIRMOT,2021,28,2022-04-15,14:00,Debreceni VSC,Gyirmót FC Győr,3,1,H,2
2021_28_UJPEST_ZTE,2021,28,2022-04-16,09:00,Újpest FC,Zalaegerszegi TE FC,4,0,H,4
2021_28_PAKS_MTK,2021,28,2022-04-16,11:00,Paksi FC,MTK Budapest,4,0,H,4
2021_28_HONVED_FTC,2021,28,2022-04-16,13:30,Kispest–Honvéd FC,Ferencvárosi TC,1,2,A,-1
2021_28_MEZOKOVESD_FEHERVAR,2021,28,2022-04-17,08:30,Mezőkövesd Zsóry FC,Fehérvár FC,1,2,A,-1
2021_28_PUSKAS_KISVARDA,2021,28,2022-04-17,11:00,Puskás Akadémia FC,Kisvárda FC,0,0,D,0
2021_29_MTK_MEZOKOVESD,2021,29,2022-04-22,14:00,MTK Budapest,Mezőkövesd Zsóry FC,0,4,A,-4
2021_29_KISVARDA_DVSC,2021,29,2022-04-23,08:00,Kisvárda FC,Debreceni VSC,1,0,H,1
2021_29_ZTE_PAKS,2021,29,2022-04-23,11:45,Zalaegerszegi TE FC,Paksi FC,2,3,A,-1
2021_29_FEHERVAR_PUSKAS,2021,29,2022-04-23,14:00,Fehérvár FC,Puskás Akadémia FC,2,2,D,0
2021_29_FTC_UJPEST,2021,29,2022-04-24,11:30,Ferencvárosi TC,Újpest FC,2,1,H,1
2021_29_GYIRMOT_HONVED,2021,29,2022-04-24,13:30,Gyirmót FC Győr,Kispest–Honvéd FC,1,1,D,0
2021_30_PAKS_FTC,2021,30,2022-04-29,14:00,Paksi FC,Ferencvárosi TC,1,2,A,-1
2021_30_PUSKAS_MEZOKOVESD,2021,30,2022-04-30,08:45,Puskás Akadémia FC,Mezőkövesd Zsóry FC,3,1,H,2
2021_30_HONVED_KISVARDA,2021,30,2022-04-30,11:00,Kispest–Honvéd FC,Kisvárda FC,1,1,D,0
2021_30_DVSC_FEHERVAR,2021,30,2022-04-30,13:30,Debreceni VSC,Fehérvár FC,0,3,A,-3
2021_30_ZTE_MTK,2021,30,2022-05-01,08:30,Zalaegerszegi TE FC,MTK Budapest,2,3,A,-1
2021_30_UJPEST_GYIRMOT,2021,30,2022-05-01,11:00,Újpest FC,Gyirmót FC Győr,2,2,D,0
2021_31_MEZOKOVESD_DVSC,2021,31,2022-05-03,10:30,Mezőkövesd Zsóry FC,Debreceni VSC,0,1,A,-1
2021_31_FEHERVAR_HONVED,2021,31,2022-05-03,12:30,Fehérvár FC,Kispest–Honvéd FC,2,0,H,2
2021_31_GYIRMOT_PAKS,2021,31,2022-05-04,10:30,Gyirmót FC Győr,Paksi FC,3,3,D,0
2021_31_MTK_PUSKAS,2021,31,2022-05-04,11:00,MTK Budapest,Puskás Akadémia FC,0,0,D,0
2021_31_FTC_ZTE,2021,31,2022-05-04,12:30,Ferencvárosi TC,Zalaegerszegi TE FC,5,3,H,2
2021_31_KISVARDA_UJPEST,2021,31,2022-05-05,12:00,Kisvárda FC,Újpest FC,2,1,H,1
2021_32_DVSC_PUSKAS,2021,32,2022-05-07,08:45,Debreceni VSC,Puskás Akadémia FC,1,1,D,0
2021_32_HONVED_MEZOKOVESD,2021,32,2022-05-07,11:00,Kispest–Honvéd FC,Mezőkövesd Zsóry FC,0,0,D,0
2021_32_FTC_MTK,2021,32,2022-05-07,13:15,Ferencvárosi TC,MTK Budapest,0,3,A,-3
2021_32_PAKS_KISVARDA,2021,32,2022-05-08,08:05,Paksi FC,Kisvárda FC,0,1,A,-1
2021_32_ZTE_GYIRMOT,2021,32,2022-05-08,10:15,Zalaegerszegi TE FC,Gyirmót FC Győr,0,1,A,-1
2021_32_UJPEST_FEHERVAR,2021,32,2022-05-08,12:45,Újpest FC,Fehérvár FC,1,1,D,0
2021_33_MEZOKOVESD_UJPEST,2021,33,2022-05-13,14:15,Mezőkövesd Zsóry FC,Újpest FC,2,3,A,-1
2021_33_GYIRMOT_FTC,2021,33,2022-05-14,08:45,Gyirmót FC Győr,Ferencvárosi TC,1,2,A,-1
2021_33_FEHERVAR_PAKS,2021,33,2022-05-14,12:30,Fehérvár FC,Paksi FC,2,2,D,0
2021_33_PUSKAS_HONVED,2021,33,2022-05-15,10:00,Puskás Akadémia FC,Kispest–Honvéd FC,1,2,A,-1
2021_33_KISVARDA_ZTE,2021,33,2022-05-15,10:00,Kisvárda FC,Zalaegerszegi TE FC,2,1,H,1
2021_33_MTK_DVSC,2021,33,2022-05-15,10:00,MTK Budapest,Debreceni VSC,3,0,H,3
2022_1_HONVED_ZTE,2022,1,2022-07-29,14:00,Kispest–Honvéd FC,Zalaegerszegi TE FC,0,1,A,-1
2022_1_KTE_VASAS,2022,1,2022-07-30,11:45,Kecskeméti TE,Vasas FC,0,0,D,0
2022_1_UJPEST_MEZOKOVESD,2022,1,2022-07-30,14:00,Újpest FC,Mezőkövesd Zsóry FC,1,1,D,0
2022_1_KISVARDA_DVSC,2022,1,2022-07-31,09:45,Kisvárda FC,Debreceni VSC,2,2,D,0
2022_1_PAKS_FEHERVAR,2022,1,2022-07-31,12:00,Paksi FC,Fehérvár FC,2,0,H,2
2022_1_FTC_PUSKAS,2022,1,2022-07-31,14:30,Ferencvárosi TC,Puskás Akadémia FC,1,0,H,1
2022_2_VASAS_PAKS,2022,2,2022-08-05,14:00,Vasas FC,Paksi FC,2,2,D,0
2022_2_DVSC_KTE,2022,2,2022-08-06,14:00,Debreceni VSC,Kecskeméti TE,1,1,D,0
2022_2_KISVARDA_MEZOKOVESD,2022,2,2022-08-07,09:30,Kisvárda FC,Mezőkövesd Zsóry FC,4,2,H,2
2022_2_PUSKAS_UJPEST,2022,2,2022-08-07,11:45,Puskás Akadémia FC,Újpest FC,2,0,H,2
2022_2_FEHERVAR_HONVED,2022,2,2022-08-07,14:00,Fehérvár FC,Kispest–Honvéd FC,4,0,H,4
2022_2_ZTE_FTC,2022,2,2023-01-24,12:30,Zalaegerszegi TE FC,Ferencvárosi TC,1,2,A,-1
2022_3_DVSC_VASAS,2022,3,2022-08-12,14:00,Debreceni VSC,Vasas FC,1,1,D,0
2022_3_KTE_MEZOKOVESD,2022,3,2022-08-13,12:00,Kecskeméti TE,Mezőkövesd Zsóry FC,1,0,H,1
2022_3_UJPEST_ZTE,2022,3,2022-08-13,14:15,Újpest FC,Zalaegerszegi TE FC,1,1,D,0
2022_3_KISVARDA_PUSKAS,2022,3,2022-08-14,12:00,Kisvárda FC,Puskás Akadémia FC,1,1,D,0
2022_3_FTC_FEHERVAR,2022,3,2022-08-14,14:00,Ferencvárosi TC,Fehérvár FC,4,0,H,4
2022_3_HONVED_PAKS,2022,3,2022-08-14,14:00,Kispest–Honvéd FC,Paksi FC,3,3,D,0
2022_4_PUSKAS_KTE,2022,4,2022-08-19,14:00,Puskás Akadémia FC,Kecskeméti TE,1,1,D,0
2022_4_ZTE_KISVARDA,2022,4,2022-08-21,11:55,Zalaegerszegi TE FC,Kisvárda FC,1,3,A,-2
2022_4_VASAS_HONVED,2022,4,2022-08-21,14:00,Vasas FC,Kispest–Honvéd FC,1,2,A,-1
2022_4_MEZOKOVESD_DVSC,2022,4,2022-08-22,14:00,Mezőkövesd Zsóry FC,Debreceni VSC,4,2,H,2
2022_4_FEHERVAR_UJPEST,2022,4,2022-10-10,13:00,Fehérvár FC,Újpest FC,0,1,A,-1
2022_4_PAKS_FTC,2022,4,2023-02-01,12:30,Paksi FC,Ferencvárosi TC,1,3,A,-2
2022_5_UJPEST_PAKS,2022,5,2022-08-26,14:00,Újpest FC,Paksi FC,2,3,A,-1
2022_5_MEZOKOVESD_VASAS,2022,5,2022-08-27,09:30,Mezőkövesd Zsóry FC,Vasas FC,1,1,D,0
2022_5_KTE_ZTE,2022,5,2022-08-27,11:30,Kecskeméti TE,Zalaegerszegi TE FC,3,1,H,2
2022_5_DVSC_PUSKAS,2022,5,2022-08-27,13:45,Debreceni VSC,Puskás Akadémia FC,1,1,D,0
2022_5_KISVARDA_FEHERVAR,2022,5,2022-08-28,08:30,Kisvárda FC,Fehérvár FC,3,1,H,2
2022_5_FTC_HONVED,2022,5,2022-08-28,11:30,Ferencvárosi TC,Kispest–Honvéd FC,3,1,H,2
2022_6_PUSKAS_MEZOKOVESD,2022,6,2022-08-30,11:45,Puskás Akadémia FC,Mezőkövesd Zsóry FC,1,0,H,1
2022_6_ZTE_DVSC,2022,6,2022-08-30,14:00,Zalaegerszegi TE FC,Debreceni VSC,4,2,H,2
2022_6_PAKS_KISVARDA,2022,6,2022-08-31,11:00,Paksi FC,Kisvárda FC,1,3,A,-2
2022_6_FEHERVAR_KTE,2022,6,2022-08-31,13:30,Fehérvár FC,Kecskeméti TE,2,1,H,1
2022_6_VASAS_FTC,2022,6,2022-08-31,14:30,Vasas FC,Ferencvárosi TC,0,1,A,-1
2022_6_HONVED_UJPEST,2022,6,2022-09-01,13:00,Kispest–Honvéd FC,Újpest FC,0,0,D,0
2022_7_MEZOKOVESD_ZTE,2022,7,2022-09-02,14:00,Mezőkövesd Zsóry FC,Zalaegerszegi TE FC,0,5,A,-5
2022_7_KTE_PAKS,2022,7,2022-09-03,08:00,Kecskeméti TE,Paksi FC,3,1,H,2
2022_7_VASAS_PUSKAS,2022,7,2022-09-03,10:15,Vasas FC,Puskás Akadémia FC,1,1,D,0
2022_7_DVSC_FEHERVAR,2022,7,2022-09-03,12:15,Debreceni VSC,Fehérvár FC,1,0,H,1
2022_7_KISVARDA_HONVED,2022,7,2022-09-04,08:45,Kisvárda FC,Kispest–Honvéd FC,0,1,A,-1
2022_7_UJPEST_FTC,2022,7,2022-09-04,11:30,Újpest FC,Ferencvárosi TC,0,6,A,-6
2022_8_PAKS_DVSC,2022,8,2022-09-10,09:30,Paksi FC,Debreceni VSC,1,0,H,1
2022_8_HONVED_KTE,2022,8,2022-09-10,11:45,Kispest–Honvéd FC,Kecskeméti TE,0,0,D,0
2022_8_FEHERVAR_MEZOKOVESD,2022,8,2022-09-10,14:00,Fehérvár FC,Mezőkövesd Zsóry FC,2,1,H,1
2022_8_ZTE_PUSKAS,2022,8,2022-09-11,09:00,Zalaegerszegi TE FC,Puskás Akadémia FC,1,2,A,-1
2022_8_FTC_KISVARDA,2022,8,2022-09-11,11:30,Ferencvárosi TC,Kisvárda FC,3,0,H,3
2022_8_UJPEST_VASAS,2022,8,2022-09-11,14:00,Újpest FC,Vasas FC,2,1,H,1
2022_9_MEZOKOVESD_PAKS,2022,9,2022-09-30,14:00,Mezőkövesd Zsóry FC,Paksi FC,1,2,A,-1
2022_9_UJPEST_KISVARDA,2022,9,2022-10-01,08:30,Újpest FC,Kisvárda FC,4,0,H,4
2022_9_DVSC_HONVED,2022,9,2022-10-01,11:00,Debreceni VSC,Kispest–Honvéd FC,4,3,H,1
2022_9_VASAS_ZTE,2022,9,2022-10-01,13:30,Vasas FC,Zalaegerszegi TE FC,1,1,D,0
2022_9_KTE_FTC,2022,9,2022-10-02,10:30,Kecskeméti TE,Ferencvárosi TC,2,0,H,2
2022_9_PUSKAS_FEHERVAR,2022,9,2022-10-02,12:45,Puskás Akadémia FC,Fehérvár FC,1,1,D,0
2022_10_FEHERVAR_ZTE,2022,10,2022-10-07,12:00,Fehérvár FC,Zalaegerszegi TE FC,1,1,D,0
2022_10_UJPEST_KTE,2022,10,2022-10-07,14:05,Újpest FC,Kecskeméti TE,1,2,A,-1
2022_10_KISVARDA_VASAS,2022,10,2022-10-08,11:00,Kisvárda FC,Vasas FC,2,0,H,2
2022_10_HONVED_MEZOKOVESD,2022,10,2022-10-08,13:30,Kispest–Honvéd FC,Mezőkövesd Zsóry FC,2,2,D,0
2022_10_PAKS_PUSKAS,2022,10,2022-10-09,09:30,Paksi FC,Puskás Akadémia FC,1,3,A,-2
2022_10_FTC_DVSC,2022,10,2022-10-09,12:00,Ferencvárosi TC,Debreceni VSC,2,0,H,2
2022_11_KTE_KISVARDA,2022,11,2022-10-14,14:00,Kecskeméti TE,Kisvárda FC,3,3,D,0
2022_11_ZTE_PAKS,2022,11,2022-10-15,08:45,Zalaegerszegi TE FC,Paksi FC,3,0,H,3
2022_11_PUSKAS_HONVED,2022,11,2022-10-15,11:00,Puskás Akadémia FC,Kispest–Honvéd FC,1,0,H,1
2022_11_VASAS_FEHERVAR,2022,11,2022-10-15,13:30,Vasas FC,Fehérvár FC,2,0,H,2
2022_11_DVSC_UJPEST,2022,11,2022-10-16,07:45,Debreceni VSC,Újpest FC,4,1,H,3
2022_11_MEZOKOVESD_FTC,2022,11,2022-10-16,11:45,Mezőkövesd Zsóry FC,Ferencvárosi TC,2,1,H,1
2022_12_VASAS_KTE,2022,12,2022-10-21,14:00,Vasas FC,Kecskeméti TE,1,2,A,-1
2022_12_ZTE_HONVED,2022,12,2022-10-22,07:30,Zalaegerszegi TE FC,Kispest–Honvéd FC,0,2,A,-2
2022_12_FEHERVAR_PAKS,2022,12,2022-10-22,10:30,Fehérvár FC,Paksi FC,1,1,D,0
2022_12_PUSKAS_FTC,2022,12,2022-10-22,12:30,Puskás Akadémia FC,Ferencvárosi TC,2,4,A,-2
2022_12_MEZOKOVESD_UJPEST,2022,12,2022-10-24,12:00,Mezőkövesd Zsóry FC,Újpest FC,1,0,H,1
2022_12_DVSC_KISVARDA,2022,12,2022-10-24,14:15,Debreceni VSC,Kisvárda FC,2,3,A,-1
2022_13_MEZOKOVESD_KISVARDA,2022,13,2022-10-28,14:00,Mezőkövesd Zsóry FC,Kisvárda FC,1,1,D,0
2022_13_HONVED_FEHERVAR,2022,13,2022-10-29,08:15,Kispest–Honvéd FC,Fehérvár FC,0,1,A,-1
2022_13_KTE_DVSC,2022,13,2022-10-29,11:00,Kecskeméti TE,Debreceni VSC,2,2,D,0
2022_13_PAKS_VASAS,2022,13,2022-10-29,13:30,Paksi FC,Vasas FC,0,1,A,-1
2022_13_UJPEST_PUSKAS,2022,13,2022-10-30,10:00,Újpest FC,Puskás Akadémia FC,3,3,D,0
2022_13_FTC_ZTE,2022,13,2022-10-30,12:30,Ferencvárosi TC,Zalaegerszegi TE FC,2,1,H,1
2022_14_MEZOKOVESD_KTE,2022,14,2022-11-05,09:45,Mezőkövesd Zsóry FC,Kecskeméti TE,2,1,H,1
2022_14_PUSKAS_KISVARDA,2022,14,2022-11-05,12:00,Puskás Akadémia FC,Kisvárda FC,0,1,A,-1
2022_14_ZTE_UJPEST,2022,14,2022-11-05,14:30,Zalaegerszegi TE FC,Újpest FC,1,0,H,1
2022_14_VASAS_DVSC,2022,14,2022-11-06,09:15,Vasas FC,Debreceni VSC,0,3,A,-3
2022_14_PAKS_HONVED,2022,14,2022-11-06,12:00,Paksi FC,Kispest–Honvéd FC,5,0,H,5
2022_14_FEHERVAR_FTC,2022,14,2022-11-06,14:00,Fehérvár FC,Ferencvárosi TC,2,2,D,0
2022_15_KISVARDA_ZTE,2022,15,2022-11-08,12:00,Kisvárda FC,Zalaegerszegi TE FC,0,3,A,-3
2022_15_KTE_PUSKAS,2022,15,2022-11-08,14:00,Kecskeméti TE,Puskás Akadémia FC,1,1,D,0
2022_15_DVSC_MEZOKOVESD,2022,15,2022-11-09,12:00,Debreceni VSC,Mezőkövesd Zsóry FC,1,0,H,1
2022_15_FTC_PAKS,2022,15,2022-11-09,12:15,Ferencvárosi TC,Paksi FC,3,2,H,1
2022_15_UJPEST_FEHERVAR,2022,15,2022-11-09,14:00,Újpest FC,Fehérvár FC,2,1,H,1
2022_15_HONVED_VASAS,2022,15,2022-11-10,13:00,Kispest–Honvéd FC,Vasas FC,2,0,H,2
2022_16_PUSKAS_DVSC,2022,16,2022-11-12,08:15,Puskás Akadémia FC,Debreceni VSC,2,1,H,1
2022_16_PAKS_UJPEST,2022,16,2022-11-12,10:00,Paksi FC,Újpest FC,3,1,H,2
2022_16_ZTE_KTE,2022,16,2022-11-12,12:15,Zalaegerszegi TE FC,Kecskeméti TE,0,0,D,0
2022_16_FEHERVAR_KISVARDA,2022,16,2022-11-13,07:30,Fehérvár FC,Kisvárda FC,4,1,H,3
2022_16_HONVED_FTC,2022,16,2022-11-13,09:45,Kispest–Honvéd FC,Ferencvárosi TC,0,2,A,-2
2022_16_VASAS_MEZOKOVESD,2022,16,2022-11-13,12:00,Vasas FC,Mezőkövesd Zsóry FC,1,0,H,1
2022_17_KISVARDA_PAKS,2022,17,2023-01-28,08:30,Kisvárda FC,Paksi FC,2,2,D,0
2022_17_DVSC_ZTE,2022,17,2023-01-28,11:00,Debreceni VSC,Zalaegerszegi TE FC,3,0,H,3
2022_17_FTC_VASAS,2022,17,2023-01-28,13:30,Ferencvárosi TC,Vasas FC,0,0,D,0
2022_17_MEZOKOVESD_PUSKAS,2022,17,2023-01-29,07:00,Mezőkövesd Zsóry FC,Puskás Akadémia FC,1,0,H,1
2022_17_UJPEST_HONVED,2022,17,2023-01-29,09:30,Újpest FC,Kispest–Honvéd FC,2,1,H,1
2022_17_KTE_FEHERVAR,2022,17,2023-01-29,11:30,Kecskeméti TE,Fehérvár FC,2,1,H,1
2022_18_PUSKAS_VASAS,2022,18,2023-02-03,14:00,Puskás Akadémia FC,Vasas FC,1,1,D,0
2022_18_PAKS_KTE,2022,18,2023-02-04,08:30,Paksi FC,Kecskeméti TE,0,0,D,0
2022_18_HONVED_KISVARDA,2022,18,2023-02-04,11:00,Kispest–Honvéd FC,Kisvárda FC,1,1,D,0
2022_18_FEHERVAR_DVSC,2022,18,2023-02-04,13:30,Fehérvár FC,Debreceni VSC,1,1,D,0
2022_18_ZTE_MEZOKOVESD,2022,18,2023-02-05,09:00,Zalaegerszegi TE FC,Mezőkövesd Zsóry FC,0,0,D,0
2022_18_FTC_UJPEST,2022,18,2023-02-05,11:30,Ferencvárosi TC,Újpest FC,3,1,H,2
2022_19_MEZOKOVESD_FEHERVAR,2022,19,2023-02-10,14:00,Mezőkövesd Zsóry FC,Fehérvár FC,2,1,H,1
2022_19_KTE_HONVED,2022,19,2023-02-11,08:30,Kecskeméti TE,Kispest–Honvéd FC,2,2,D,0
2022_19_KISVARDA_FTC,2022,19,2023-02-11,11:00,Kisvárda FC,Ferencvárosi TC,0,0,D,0
2022_19_DVSC_PAKS,2022,19,2023-02-11,13:30,Debreceni VSC,Paksi FC,2,1,H,1
2022_19_PUSKAS_ZTE,2022,19,2023-02-12,09:00,Puskás Akadémia FC,Zalaegerszegi TE FC,1,0,H,1
2022_19_VASAS_UJPEST,2022,19,2023-02-12,11:30,Vasas FC,Újpest FC,0,1,A,-1
2022_20_KISVARDA_UJPEST,2022,20,2023-02-17,14:00,Kisvárda FC,Újpest FC,2,1,H,1
2022_20_PAKS_MEZOKOVESD,2022,20,2023-02-18,08:30,Paksi FC,Mezőkövesd Zsóry FC,0,2,A,-2
2022_20_FTC_KTE,2022,20,2023-02-18,11:00,Ferencvárosi TC,Kecskeméti TE,1,1,D,0
2022_20_FEHERVAR_PUSKAS,2022,20,2023-02-18,13:30,Fehérvár FC,Puskás Akadémia FC,1,1,D,0
2022_20_ZTE_VASAS,2022,20,2023-02-19,09:00,Zalaegerszegi TE FC,Vasas FC,0,0,D,0
2022_20_HONVED_DVSC,2022,20,2023-02-19,11:30,Kispest–Honvéd FC,Debreceni VSC,2,3,A,-1
2022_21_MEZOKOVESD_HONVED,2022,21,2023-02-24,14:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,0,0,D,0
2022_21_ZTE_FEHERVAR,2022,21,2023-02-25,08:30,Zalaegerszegi TE FC,Fehérvár FC,2,1,H,1
2022_21_PUSKAS_PAKS,2022,21,2023-02-25,11:00,Puskás Akadémia FC,Paksi FC,1,4,A,-3
2022_21_VASAS_KISVARDA,2022,21,2023-02-25,13:30,Vasas FC,Kisvárda FC,2,2,D,0
2022_21_KTE_UJPEST,2022,21,2023-02-26,08:00,Kecskeméti TE,Újpest FC,2,2,D,0
2022_21_DVSC_FTC,2022,21,2023-02-26,10:30,Debreceni VSC,Ferencvárosi TC,0,2,A,-2
2022_22_FTC_MEZOKOVESD,2022,22,2023-03-03,14:15,Ferencvárosi TC,Mezőkövesd Zsóry FC,1,1,D,0
2022_22_KISVARDA_KTE,2022,22,2023-03-04,08:15,Kisvárda FC,Kecskeméti TE,0,1,A,-1
2022_22_PAKS_ZTE,2022,22,2023-03-04,11:45,Paksi FC,Zalaegerszegi TE FC,3,1,H,2
2022_22_FEHERVAR_VASAS,2022,22,2023-03-04,14:15,Fehérvár FC,Vasas FC,2,1,H,1
2022_22_HONVED_PUSKAS,2022,22,2023-03-05,09:00,Kispest–Honvéd FC,Puskás Akadémia FC,3,1,H,2
2022_22_UJPEST_DVSC,2022,22,2023-03-05,12:30,Újpest FC,Debreceni VSC,1,1,D,0
2022_23_KISVARDA_DVSC,2022,23,2023-03-11,08:30,Kisvárda FC,Debreceni VSC,0,1,A,-1
2022_23_PAKS_FEHERVAR,2022,23,2023-03-11,11:00,Paksi FC,Fehérvár FC,2,1,H,1
2022_23_HONVED_ZTE,2022,23,2023-03-11,13:30,Kispest–Honvéd FC,Zalaegerszegi TE FC,1,0,H,1
2022_23_KTE_VASAS,2022,23,2023-03-12,09:05,Kecskeméti TE,Vasas FC,2,0,H,2
2022_23_UJPEST_MEZOKOVESD,2022,23,2023-03-12,11:00,Újpest FC,Mezőkövesd Zsóry FC,1,0,H,1
